<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220607,052000,32747.57,32768.79,32747.57,32764.95,256
20220607,052500,32764.79,32768.29,32754.79,32756.79,259
20220607,053000,32756.62,32758.54,32747.79,32750.89,278
20220607,053500,32751.04,32757.69,32747.59,32749.29,244
20220607,054000,32749.69,32750.04,32742.79,32743.41,189
20220607,054500,32743.62,32744.45,32729.49,32735.29,282
20220607,055000,32735.79,32742.89,32734.23,32741.79,142
20220607,055500,32741.04,32741.04,32731.29,32739.62,232
20220607,060000,32739.29,32742.86,32735.49,32737.89,213
20220607,060500,32737.79,32743.69,32737.54,32737.79,125
20220607,061000,32737.04,32751.29,32735.79,32748.62,158
20220607,061500,32748.79,32779.69,32748.69,32774.29,354
20220607,062000,32774.00,32782.95,32769.29,32782.29,200
20220607,062500,32782.54,32791.62,32777.66,32778.29,313
20220607,063000,32777.66,32781.54,32774.62,32777.43,147
20220607,063500,32777.95,32786.79,32768.79,32783.62,205
20220607,064000,32783.89,32786.00,32778.95,32785.69,151
20220607,064500,32784.89,32792.49,32782.29,32789.79,143
20220607,065000,32790.95,32795.79,32783.04,32793.79,119
20220607,065500,32793.29,32796.13,32774.69,32775.79,211
20220607,070000,32778.95,32778.95,32766.66,32770.79,166
20220607,070500,32770.69,32777.54,32768.69,32773.16,101
20220607,071000,32772.79,32778.07,32772.79,32774.19,129
20220607,071500,32773.79,32775.69,32768.69,32774.62,95
20220607,072000,32774.79,32782.72,32772.04,32781.79,95
20220607,072500,32782.12,32786.54,32775.62,32784.00,126
20220607,073000,32783.89,32787.91,32744.79,32745.00,647
20220607,073500,32744.79,32765.54,32744.79,32756.55,249
20220607,074000,32756.29,32758.62,32747.95,32753.54,221
20220607,074500,32752.00,32756.79,32742.29,32755.29,269
20220607,075000,32755.55,32762.79,32752.29,32756.29,165
20220607,075500,32755.89,32768.79,32755.89,32761.54,136
20220607,080000,32761.29,32768.29,32756.69,32761.62,303
20220607,080500,32761.41,32761.89,32738.57,32740.79,386
20220607,081000,32740.91,32746.29,32730.29,32734.29,276
20220607,081500,32733.95,32746.14,32731.89,32741.62,223
20220607,082000,32741.00,32748.79,32710.00,32711.04,199
20220607,082500,32711.29,32711.79,32670.57,32670.72,446
20220607,083000,32671.57,32697.57,32671.57,32693.79,358
20220607,083500,32693.69,32701.55,32683.79,32689.04,322
20220607,084000,32689.95,32706.79,32689.95,32699.04,280
20220607,084500,32698.79,32708.79,32688.62,32702.38,288
20220607,085000,32702.09,32709.89,32697.89,32702.29,238
20220607,085500,32702.04,32711.89,32690.29,32690.62,261
20220607,090000,32690.79,32758.67,32690.79,32754.29,453
20220607,090500,32754.42,32760.92,32741.92,32742.92,287
20220607,091000,32743.32,32751.42,32739.32,32751.25,296
20220607,091500,32751.42,32761.63,32747.32,32754.42,229
20220607,092000,32754.58,32764.92,32746.12,32746.32,261
20220607,092500,32748.08,32771.42,32744.12,32770.92,250
20220607,093000,32770.42,32780.58,32760.12,32761.32,287
20220607,093500,32761.42,32766.55,32752.92,32755.77,235
20220607,094000,32756.12,32768.42,32749.92,32750.67,264
20220607,094500,32750.92,32751.17,32727.67,32745.92,365
20220607,095000,32745.52,32766.72,32745.35,32754.06,227
20220607,095500,32752.42,32752.42,32737.52,32747.42,257
20220607,100000,32746.42,32786.42,32744.55,32759.20,816
20220607,100500,32759.92,32782.32,32747.52,32778.42,731
20220607,101000,32778.25,32802.12,32767.20,32800.42,708
20220607,101500,32801.02,32823.92,32763.49,32768.92,650
20220607,102000,32769.42,32783.17,32757.32,32779.32,548
20220607,102500,32780.17,32795.92,32771.42,32780.32,507
20220607,103000,32779.58,32809.42,32778.42,32788.17,502
20220607,103500,32787.42,32791.42,32756.52,32758.17,465
20220607,104000,32756.58,32786.58,32756.52,32780.32,436
20220607,104500,32779.52,32819.72,32777.92,32799.55,482
20220607,105000,32799.67,32809.25,32787.52,32793.25,359
20220607,105500,32793.55,32806.17,32782.58,32786.42,378
20220607,110000,32785.92,32814.42,32777.17,32808.42,332
20220607,110500,32810.32,32829.92,32801.17,32807.42,406
20220607,111000,32808.17,32814.63,32794.32,32805.04,301
20220607,111500,32804.36,32806.58,32784.25,32802.32,362
20220607,112000,32802.92,32811.92,32792.32,32806.25,313
20220607,112500,32806.42,32824.12,32798.08,32801.42,335
20220607,113000,32801.32,32818.63,32796.52,32812.42,252
20220607,113500,32813.58,32840.42,32808.52,32836.32,297
20220607,114000,32836.92,32837.42,32813.58,32821.52,308
20220607,114500,32822.32,32828.42,32812.92,32815.42,266
20220607,115000,32813.72,32815.92,32805.42,32811.92,266
20220607,115500,32812.25,32818.52,32806.42,32810.58,262
20220607,120000,32810.42,32818.12,32790.63,32793.32,330
20220607,120500,32793.58,32799.42,32776.20,32788.42,350
20220607,121000,32788.32,32789.52,32770.67,32774.92,325
20220607,121500,32775.42,32795.72,32768.25,32795.52,287
20220607,122000,32793.67,32808.06,32791.77,32803.92,301
20220607,122500,32804.42,32822.42,32801.92,32817.58,265
20220607,123000,32816.32,32830.92,32812.67,32823.92,200
20220607,123500,32824.42,32826.42,32804.52,32805.49,193
20220607,124000,32805.32,32805.42,32786.42,32787.58,244
20220607,124500,32787.42,32791.17,32781.92,32784.17,280
20220607,125000,32783.42,32785.32,32771.25,32773.32,215
20220607,125500,32773.42,32786.92,32770.52,32771.32,232
20220607,130000,32772.92,32784.42,32770.42,32781.52,198
20220607,130500,32781.32,32786.98,32779.32,32784.63,167
20220607,131000,32782.52,32784.92,32778.25,32778.92,148
20220607,131500,32779.42,32779.58,32731.29,32735.67,323
20220607,132000,32734.79,32741.06,32717.58,32737.67,360
20220607,132500,32738.12,32759.63,32734.92,32749.92,338
20220607,133000,32750.42,32776.12,32748.58,32769.25,333
20220607,133500,32770.32,32787.58,32765.77,32781.42,308
20220607,134000,32781.25,32784.79,32762.67,32763.49,248
20220607,134500,32764.67,32786.42,32763.52,32782.25,243
20220607,135000,32783.32,32794.63,32774.42,32781.58,265
20220607,135500,32780.75,32788.67,32680.42,32698.92,385
20220607,140000,32700.32,32738.08,32693.52,32735.42,713
20220607,140500,32734.32,32737.92,32682.48,32682.48,605
20220607,141000,32683.58,32685.20,32624.17,32639.35,762
20220607,141500,32640.20,32682.42,32632.42,32677.42,633
20220607,142000,32677.25,32684.17,32663.04,32683.42,472
20220607,142500,32683.72,32710.17,32671.32,32701.12,407
20220607,143000,32701.52,32711.49,32693.04,32706.42,434
20220607,143500,32707.32,32712.92,32700.42,32707.25,320
20220607,144000,32707.52,32710.32,32690.42,32693.28,341
20220607,144500,32693.42,32710.42,32692.58,32709.17,356
20220607,145000,32708.42,32711.01,32697.42,32701.06,300
20220607,145500,32700.72,32711.42,32696.12,32705.42,319
20220607,150000,32706.42,32721.52,32691.42,32691.58,424
20220607,150500,32691.42,32707.42,32687.55,32690.92,393
20220607,151000,32691.58,32698.72,32676.82,32688.72,411
20220607,151500,32689.17,32695.42,32665.52,32670.62,447
20220607,152000,32669.92,32701.42,32669.42,32694.17,455
20220607,152500,32693.52,32701.42,32690.32,32693.25,224
20220607,153000,32692.67,32693.67,32650.81,32692.42,463
20220607,153500,32692.25,32699.12,32657.25,32678.42,504
20220607,154000,32677.92,32681.52,32655.52,32680.92,397
20220607,154500,32681.06,32696.32,32661.82,32664.25,491
20220607,155000,32663.92,32680.92,32654.52,32660.92,423
20220607,155500,32661.49,32670.58,32639.42,32641.17,438
20220607,160000,32641.52,32658.58,32637.42,32651.92,545
20220607,160500,32651.42,32658.58,32638.55,32645.01,400
20220607,161000,32646.12,32652.12,32613.42,32622.04,482
20220607,161500,32622.42,32644.42,32622.17,32631.42,566
20220607,162000,32630.42,32651.42,32626.67,32641.42,428
20220607,162500,32640.42,32653.17,32628.58,32643.79,504
20220607,163000,32644.05,32756.92,32644.05,32735.12,800
20220607,163500,32734.59,32755.32,32676.52,32693.86,889
20220607,164000,32694.88,32715.97,32673.78,32701.92,1035
20220607,164500,32702.22,32729.22,32686.86,32710.86,887
20220607,165000,32710.63,32768.50,32697.38,32749.92,1080
20220607,165500,32751.47,32768.64,32699.00,32706.59,1159
20220607,170000,32712.22,32767.55,32701.05,32764.38,1081
20220607,170500,32764.88,32783.22,32720.64,32741.22,1210
20220607,171000,32742.22,32749.88,32685.55,32702.05,1200
20220607,171500,32702.32,32718.38,32671.86,32701.38,1163
20220607,172000,32706.52,32763.43,32687.57,32734.05,1154
20220607,172500,32735.22,32836.34,32726.55,32828.88,1064
20220607,173000,32835.02,32895.50,32823.97,32887.32,920
20220607,173500,32887.05,32959.88,32877.55,32947.05,919
20220607,174000,32947.15,32980.43,32928.83,32957.38,934
20220607,174500,32957.05,32981.00,32943.05,32977.52,846
20220607,175000,32977.63,32985.97,32955.59,32979.72,871
20220607,175500,32980.12,32981.12,32945.97,32950.86,806
20220607,180000,32951.38,32976.57,32942.88,32945.22,774
20220607,180500,32945.09,32964.43,32924.22,32964.32,753
20220607,181000,32963.32,33000.50,32960.00,32992.22,771
20220607,181500,32991.47,32997.88,32955.05,32963.05,803
20220607,182000,32963.22,32971.97,32909.05,32910.22,758
20220607,182500,32909.57,32927.47,32891.87,32904.05,685
20220607,183000,32906.22,32911.72,32878.57,32901.05,800
20220607,183500,32900.52,32916.86,32876.92,32915.47,760
20220607,184000,32915.22,32921.22,32898.43,32905.38,687
20220607,184500,32904.55,32917.72,32859.83,32867.22,819
20220607,185000,32865.22,32887.22,32855.61,32862.52,704
20220607,185500,32861.72,32906.38,32860.72,32896.47,680
20220607,190000,32897.22,32909.86,32875.59,32882.38,704
20220607,190500,32881.38,32881.38,32841.55,32860.22,719
20220607,191000,32861.05,32878.29,32851.57,32873.97,640
20220607,191500,32873.55,32877.38,32826.22,32842.22,776
20220607,192000,32841.55,32860.05,32831.22,32857.00,617
20220607,192500,32857.22,32888.83,32852.00,32876.43,667
20220607,193000,32876.22,32906.40,32861.45,32900.86,801
20220607,193500,32900.55,32917.47,32886.22,32913.92,796
20220607,194000,32914.05,32953.38,32914.05,32932.00,804
20220607,194500,32932.43,32961.52,32932.22,32956.22,721
20220607,195000,32956.94,32973.88,32935.22,32967.92,767
20220607,195500,32968.43,32971.47,32948.00,32964.92,662
20220607,200000,32967.12,32991.22,32950.22,32987.97,701
20220607,200500,32988.88,33009.47,32969.57,33009.47,736
20220607,201000,33008.59,33020.43,32994.52,33012.38,730
20220607,201500,33012.22,33038.52,33011.57,33026.57,692
20220607,202000,33026.64,33051.22,33018.05,33029.88,688
20220607,202500,33031.00,33039.55,33022.57,33031.86,676
20220607,203000,33031.63,33043.55,33011.97,33024.84,740
20220607,203500,33024.57,33033.92,33008.55,33023.22,686
20220607,204000,33023.86,33025.22,33004.55,33022.05,668
20220607,204500,33022.43,33033.88,33006.05,33019.22,651
20220607,205000,33019.88,33030.43,33000.57,33005.92,668
20220607,205500,33005.52,33010.22,32994.12,32998.38,695
20220607,210000,32998.92,33019.57,32988.55,33017.22,717
20220607,210500,33017.43,33073.86,33011.59,33071.22,695
20220607,211000,33073.86,33100.32,33069.52,33098.22,709
20220607,211500,33098.00,33107.83,33065.47,33070.57,624
20220607,212000,33069.05,33071.92,33062.61,33064.83,537
20220607,212500,33064.75,33076.26,33051.45,33072.52,529
20220607,213000,33072.86,33108.52,33063.57,33100.88,622
20220607,213500,33100.61,33107.84,33084.45,33086.88,655
20220607,214000,33089.63,33092.84,33028.38,33042.43,694
20220607,214500,33041.92,33060.88,33009.05,33018.22,804
20220607,215000,33018.82,33045.65,33009.22,33039.00,731
20220607,215500,33038.22,33068.38,33027.05,33064.88,697
20220607,220000,33065.92,33097.92,33056.84,33091.92,692
20220607,220500,33091.22,33104.38,33077.12,33086.22,630
20220607,221000,33089.22,33102.47,33068.22,33077.05,685
20220607,221500,33078.47,33100.38,33076.55,33096.38,599
20220607,222000,33096.22,33120.43,33091.05,33107.12,670
20220607,222500,33108.97,33121.38,33095.88,33117.22,634
20220607,223000,33108.22,33145.38,33105.62,33142.05,769
20220607,223500,33142.22,33173.63,33135.92,33173.22,735
20220607,224000,33175.47,33187.03,33162.05,33177.47,769
20220607,224500,33177.32,33193.57,33169.12,33182.55,735
20220607,225000,33181.00,33204.38,33160.47,33194.00,994
20220607,225500,33194.22,33204.22,33168.97,33176.17,946
20220607,230000,33158.72,33162.92,33132.32,33142.52,563
20220607,230500,33142.42,33157.65,33139.32,33151.42,271
20220607,231000,33150.52,33154.52,33142.55,33148.81,234
20220607,231500,33149.32,33151.63,33131.42,33138.42,164
20220607,232000,33138.58,33150.32,33128.77,33137.32,153
20220607,232500,33136.52,33139.17,33124.92,33126.42,139
20220607,233000,33126.32,33132.42,33118.20,33132.42,201
20220607,233500,33132.32,33133.67,33125.72,33127.72,139
20220607,234000,33126.67,33134.52,33114.72,33119.52,153
20220607,234500,33117.92,33127.32,33112.72,33115.58,133
20220607,235000,33115.32,33115.35,33105.32,33111.63,141
20220607,235500,33109.25,33115.56,33105.55,33115.56,152
20220608,010000,33116.49,33141.52,33107.68,33133.85,159
20220608,010500,33133.45,33133.85,33117.52,33127.52,87
20220608,011000,33127.99,33151.85,33127.52,33142.60,137
20220608,011500,33142.49,33145.85,33131.35,33135.35,99
20220608,012000,33136.18,33136.45,33123.25,33133.52,143
20220608,012500,33134.35,33139.85,33124.05,33131.85,178
20220608,013000,33132.60,33133.65,33124.35,33126.35,114
20220608,013500,33126.45,33131.35,33115.52,33120.35,126
20220608,014000,33120.18,33130.45,33119.60,33129.35,57
20220608,014500,33128.60,33131.85,33115.85,33117.35,89
20220608,015000,33116.71,33124.52,33112.14,33123.18,97
20220608,015500,33124.02,33126.85,33119.85,33126.28,68
20220608,020000,33126.12,33132.52,33125.18,33131.30,98
20220608,020500,33131.68,33134.35,33129.85,33131.35,60
20220608,021000,33131.10,33133.35,33127.85,33128.25,55
20220608,021500,33128.35,33135.35,33128.35,33132.48,66
20220608,022000,33134.18,33136.05,33128.65,33135.18,72
20220608,022500,33135.45,33142.99,33134.52,33135.10,55
20220608,023000,33135.18,33139.67,33115.18,33115.18,132
20220608,023500,33115.58,33124.45,33109.65,33114.85,162
20220608,024000,33114.18,33117.60,33090.60,33099.45,226
20220608,024500,33099.35,33102.95,33086.18,33086.85,201
20220608,025000,33087.35,33095.85,33083.65,33090.85,230
20220608,025500,33090.45,33096.85,33086.60,33094.49,206
20220608,030000,33093.55,33115.62,33085.60,33102.55,508
20220608,030500,33103.42,33104.72,33089.82,33101.62,327
20220608,031000,33102.72,33118.72,33100.51,33115.94,293
20220608,031500,33116.62,33124.02,33102.97,33103.82,291
20220608,032000,33103.72,33109.72,33084.55,33101.82,316
20220608,032500,33102.22,33109.72,33100.22,33106.82,197
20220608,033000,33108.22,33123.89,33107.82,33122.22,245
20220608,033500,33121.82,33149.72,33119.47,33144.55,294
20220608,034000,33144.08,33157.49,33144.08,33146.62,261
20220608,034500,33146.97,33155.85,33138.62,33141.85,223
20220608,035000,33140.97,33150.62,33139.82,33150.62,199
20220608,035500,33150.72,33153.10,33142.51,33146.62,170
20220608,040000,33145.94,33155.49,33145.72,33148.72,217
20220608,040500,33148.51,33151.89,33142.55,33149.22,187
20220608,041000,33148.72,33151.51,33143.77,33151.51,140
20220608,041500,33152.36,33179.62,33152.36,33167.02,380
20220608,042000,33166.89,33169.55,33145.97,33151.72,294
20220608,042500,33151.51,33153.02,33137.72,33144.62,241
20220608,043000,33145.72,33168.62,33141.62,33159.55,430
20220608,043500,33160.72,33170.95,33152.72,33154.42,313
20220608,044000,33154.72,33162.22,33149.02,33160.79,298
20220608,044500,33160.22,33163.85,33130.82,33144.72,312
20220608,045000,33143.72,33157.22,33143.72,33153.62,332
20220608,045500,33153.82,33160.10,33150.02,33151.72,218
20220608,050000,33152.47,33160.40,33151.72,33158.82,259
20220608,050500,33159.49,33168.62,33158.31,33165.89,225
20220608,051000,33165.05,33169.47,33156.72,33161.72,216
20220608,051500,33162.49,33165.39,33156.97,33161.51,186
20220608,052000,33162.44,33164.82,33151.82,33153.26,123
20220608,052500,33154.24,33161.82,33154.24,33158.82,137
20220608,053000,33159.62,33161.62,33152.11,33157.22,132
20220608,053500,33156.97,33168.72,33155.82,33165.51,153
20220608,054000,33165.62,33169.39,33156.22,33156.62,174
20220608,054500,33157.55,33158.89,33133.65,33135.47,218
20220608,055000,33135.22,33138.89,33133.08,33133.08,174
20220608,055500,33133.09,33136.62,33124.72,33126.10,192
20220608,060000,33124.97,33130.72,33122.11,33127.94,188
20220608,060500,33126.89,33129.30,33107.93,33109.94,215
20220608,061000,33109.72,33113.33,33100.62,33105.13,218
20220608,061500,33105.05,33108.62,33067.72,33070.86,390
20220608,062000,33070.55,33085.51,33068.39,33081.72,321
20220608,062500,33081.65,33087.49,33071.65,33086.72,276
20220608,063000,33085.89,33093.72,33075.22,33078.22,313
20220608,063500,33077.72,33087.62,33077.72,33080.62,197
20220608,064000,33080.22,33081.82,33070.35,33074.72,174
20220608,064500,33074.62,33091.72,33071.55,33088.47,176
20220608,065000,33085.22,33086.51,33077.04,33079.47,153
20220608,065500,33078.72,33083.62,33075.65,33078.82,174
20220608,070000,33079.58,33082.22,33074.47,33076.82,142
20220608,070500,33076.72,33078.94,33072.08,33072.72,111
20220608,071000,33072.94,33079.49,33072.08,33078.22,86
20220608,071500,33077.55,33093.72,33077.12,33080.62,124
20220608,072000,33080.82,33099.22,33080.82,33092.22,185
20220608,072500,33092.55,33097.95,33084.97,33097.02,169
20220608,073000,33096.95,33099.47,33086.60,33092.72,210
20220608,073500,33092.37,33092.37,33085.42,33087.82,145
20220608,074000,33087.02,33091.47,33085.82,33089.72,95
20220608,074500,33090.02,33091.72,33087.51,33087.97,71
20220608,075000,33088.22,33088.22,33066.39,33066.39,154
20220608,075500,33067.42,33072.55,33056.08,33057.72,213
20220608,080000,33057.22,33077.62,33055.97,33076.72,300
20220608,080500,33076.47,33098.49,33075.97,33098.22,212
20220608,081000,33097.72,33105.89,33096.55,33103.02,172
20220608,081500,33102.82,33106.02,33086.72,33087.72,193
